All,appliances,All 4000
20.319,20.319,14.9130275229
1801.1526666667,56.986,1321.946911315
2096.1526666667,351.986,1538.4606727829
742.3197644418,175.319,544.8218454619
592.4853333333,243.652,434.8516207951
183.652,183.652,134.7904587156
20.319,20.319,14.9130275229
196.986,196.986,144.5768807339
56.986,56.986,41.824587156
208.652,208.652,153.1390825688
208.652,208.652,153.1390825688
245.319,245.319,180.0506422018
280.322,280.322,205.7409174312
53.652,53.652,39.3776146789
86.986,86.986,63.8429357798
43.125,43.125,31.6513761468
123.649,123.649,90.751559633
311.989,311.989,228.9827522936
377.746,377.746,277.2447706422
240.919,240.919,176.8212844037
1079.8237904556,175.319,792.5312223527
1816.1526666667,71.986,1332.9560856269
1825.2876666667,81.121,1339.6606727829
1881.0885253966,93.652,1380.6154314838
123.653,123.653,90.7544954128
301.989,301.989,221.6433027523
1491.6468442454,241.986,1094.7866746755
1764.4856666667,20.319,1295.035351682
1764.4856666667,20.319,1295.035351682
1836.0786666667,91.912,1347.5806727829
2218.8426666667,474.676,1628.5083792049
320.242,320.242,235.04
218.582,218.582,160.4271559633
218.582,218.582,160.4271559633
106.3213702087,91.912,78.0340331807
91.912,91.912,67.4583486239
268.582,268.582,197.1244036697
401.1233976149,383.582,294.4024936623
234.718,234.718,172.2700917431
20.319,20.319,14.9130275229
86.986,86.986,63.8429357798
214.4512883116,160.319,157.3954409626
130.319,130.319,95.6469724771
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
333.833,333.833,245.0150458716
314.401,314.401,230.7530275229
84.204,84.204,61.8011009174
1797.8186666667,53.652,1319.4999388379
53.652,53.652,39.3776146789
56.986,56.986,41.824587156
1115.316,1115.316,818.5805504587
1765.353,1765.353,1295.6719266055
163.652,163.652,120.111559633
163.652,163.652,120.111559633
162.5568093194,123.649,119.3077499592
430.8938093194,391.986,316.2523371152
339.788,339.788,249.3856880734
294.8323222364,149.791,216.3906952194
1853.9586666667,109.792,1360.7036085627
1878.4956666667,134.329,1378.7124159022
333.7370260347,324.329,244.944606264
372.836,372.836,273.6411009174
275.673,275.673,202.3288073395
130.319,130.319,95.6469724771
160.319,160.319,117.6653211009
158.54,158.54,116.3596330275
188.942,188.942,138.6730275229
201.867,201.867,148.159266055
220.203,220.203,161.6168807339
116.87,116.87,85.776146789
218.519,218.519,160.3809174312
362.376,362.376,265.9640366972
385.186,385.186,282.7053211009
230.818,230.818,169.407706422
376.5838625573,317.009,276.3918257302
382.103,382.103,280.4425688073
448.763,448.763,329.3673394495
390.433,390.433,286.5563302752
253.763,253.763,186.2480733945
293.77,293.77,215.6110091743
324.2995739197,284.239,238.0180359044
2042.4356666667,298.269,1499.035351682
483.0238939033,373.186,354.5129496538
399.853,399.853,293.4700917431
211.523,211.523,155.2462385321
178.19,178.19,130.7816513761
264.172,264.172,193.887706422
268.8820496846,232.029,197.3446236217
443.699,443.699,325.6506422018
550.362,550.362,403.935412844
314.5653090862,305.359,230.8736213477
2181.2696666667,437.103,1600.9318654434
461.9497489971,412.103,339.0456873373
333.766,333.766,244.9658715596
260.433,260.433,191.1434862385
131.467,131.467,96.4895412844
2057.8566666667,313.69,1510.3535168196
2156.1556666667,411.989,1582.4995718655
1391.2613821548,585.319,1021.1092713063
809.1523333333,460.319,593.8732721713
216.989,216.989,159.2579816514
106.986,106.986,78.5218348624
20.319,20.319,14.9130275229
196.989,196.989,144.5790825688
285.319,285.319,209.408440367
200.869,200.869,147.4267889908
96.968,96.968,71.1691743119
223.638,223.638,164.1379816514
230.298,230.298,169.0260550459
96.968,96.968,71.1691743119
258.638,258.638,189.8260550459
325.298,325.298,238.7508256881
228.811,228.811,167.9346788991
320.301,320.301,235.0833027523
226.968,226.968,166.5820183486
130.301,130.301,95.6337614679
163.635,163.635,120.0990825688
166.968,166.968,122.5453211009
395.301,395.301,290.1291743119
251.968,251.968,184.9306422018
215.302,215.302,158.0198165138
198.088,198.088,145.3856880734
276.986,276.986,203.2924770642
71.986,71.986,52.8337614679
278.656,278.656,204.5181651376
849.1572709449,233.649,623.2346942715
1801.1526666667,56.986,1321.946911315
1764.4856666667,20.319,1295.035351682
146.989,146.989,107.8818348624
83.652,83.652,61.3959633028
188.49155319,160.319,138.3424243596
285.319,285.319,209.408440367
248.649,248.649,182.4946788991
20.319,20.319,14.9130275229
129.168,129.168,94.8022018349
163.833,163.833,120.2444036697
499.5940129417,430.319,366.6745049113
442.92,442.92,325.0788990826
246.25,246.25,180.7339449541
1843.0076666667,98.841,1352.66617737
112.406,112.406,82.4998165138
434.2725039457,364.229,318.7321129877
570.899,570.899,419.008440367
620.482,620.482,455.3996330275
286.206,286.206,210.0594495413
33.8996712843,20.319,24.8804926857
37.9999250597,20.319,27.8898532548
41.494,41.494,30.4543119266
202.179,202.179,148.3882568807
382.178,382.178,280.4976146789
1982.8699860963,165.027,1455.3174209881
1828.5326666667,84.366,1342.042324159
214.366,214.366,157.3328440367
199.366,199.366,146.3236697248
218.017,218.017,160.0124770642
305.1748334578,208.652,223.9815291433
53.652,53.652,39.3776146789
93.652,93.652,68.735412844
992.8439891517,210.849,728.6928360746
2944.9246735846,223.283,2161.4126044657
2096.6856666667,352.519,1538.8518654434
2167.7726666667,423.606,1591.0258103976
1836.0786666667,91.912,1347.5806727829
1905.151554269,144.537,1398.2763701057
1864.8396666667,120.673,1368.6896636086
375.0372804833,334.171,275.2567196208
516.459,516.459,379.0524770642
360.976,360.976,264.9365137615
685.429,685.429,503.0671559633
1685.1052017903,1615.437,1236.7744600296
314.618,314.618,230.912293578
310.917,310.917,228.1959633028
446.169,446.169,327.4634862385
534.262,534.262,392.1188990826
310.072,310.072,227.5757798165
255.859,255.859,187.7864220183
296.829,296.829,217.856146789
1027.346,1027.346,754.015412844
1713.686,1713.686,1257.7511926606
100.319,100.319,73.6286238532
272.369,272.369,199.903853211
240.319,240.319,176.3809174312
450.326,450.326,330.5144954128
170.319,170.319,125.0047706422
251.482,251.482,184.5739449541
372.136,372.136,273.1273394495
548.799,548.799,402.7882568807
2219.6286666667,475.462,1629.0852599388
305.322,305.322,224.0895412844
216.986,216.986,159.2557798165
20.319,20.319,14.9130275229
208.652,208.652,153.1390825688
1967.0796666667,222.913,1443.7281957187
1764.4856666667,20.319,1295.035351682
703.3602886064,210.319,516.227734757
542.4823333333,193.649,398.1521712538
90.319,90.319,66.2891743119
208.652,208.652,153.1390825688
97.536,97.536,71.5860550459
20.319,20.319,14.9130275229
90.319,90.319,66.2891743119
163.652,163.652,120.111559633
20.319,20.319,14.9130275229
316.986,316.986,232.6502752294
175.319,175.319,128.6744954128
160.319,160.319,117.6653211009
130.319,130.319,95.6469724771
83.652,83.652,61.3959633028
210.319,210.319,154.3625688073
41.41,41.41,30.3926605505
135.259,135.259,99.2726605505
269.74,269.74,197.9743119266
310.847,310.847,228.144587156
90.319,90.319,66.2891743119
83.652,83.652,61.3959633028
210.319,210.319,154.3625688073
138.653,138.653,101.7636697248
175.319,175.319,128.6744954128
933.646,933.646,685.2447706422
1502.3898195938,1456.952,1102.6714272248
195.869,195.869,143.7570642202
306.968,306.968,225.2976146789
2380.5165236026,787.758,1747.1680907175
3552.8186666667,1808.652,2607.5733333333
2579.0379061563,815.312,1892.8718577294
1874.4856666667,130.319,1375.7692966361
1807.8186666667,63.652,1326.8393883792
2024.4886666667,280.322,1485.8632415902
345.0667657274,276.989,253.260011543
253.649,253.649,186.1644036697
268.656,268.656,197.1787155963
298.1476517393,260.319,218.8239645793
130.319,130.319,95.6469724771
1313.619,1313.619,964.1240366972
215.319,215.319,158.032293578
445.319,445.319,326.8396330275
768.659,768.659,564.1533944954
1719.941,1719.941,1262.3420183486
714.715,714.715,524.5614678899
2037.3226666667,293.156,1495.2826911315
303.6654861693,259.569,222.8737513169
358.679,358.679,263.2506422018
386.909,386.909,283.9699082569
396.9821437763,355.242,291.3630413037
155.245,155.245,113.9412844037
91.912,91.912,67.4583486239
143.579,143.579,105.3790825688
246.912,246.912,181.2198165138
182.666,182.666,134.0667889908
414.10649764,349.179,303.9313744146
1955.0886666667,210.922,1434.9274617737
2138.4226666667,394.256,1569.4845259939
371.069,371.069,272.3442201835
175.319,175.319,128.6744954128
241.986,241.986,177.6044036697
88.9647853151,56.986,65.2952552772
193.649,193.649,142.127706422
637.769,637.769,468.0873394495
192.669,192.669,141.408440367
284.336,284.336,208.6869724771
470.865692249,319.772,345.5894988983
171.579,171.579,125.9295412844
302.732,302.732,222.1886238532
113.186,113.186,83.072293578
150.512,150.512,110.4675229358
345.956,345.956,253.9126605505
511.296,511.296,375.2631192661
250.839,250.839,184.1020183486
316.9026006981,251.029,232.5890647325
1957.4826666667,213.316,1436.6845259939
2089.1726666667,345.006,1533.3377370031
292.589,292.589,214.7442201835
204.256,204.256,149.9126605505
330.926,330.926,242.8814678899
307.592,307.592,225.7555963303
310.922,310.922,228.1996330275
359.256,359.256,263.6741284404
140.589,140.589,103.184587156
137.589,137.589,100.9827522936
314.256,314.256,230.6466055046
235.2891077047,210.922,172.6892533612
204.256,204.256,149.9126605505
328.499,328.499,241.1001834862
238.649,238.649,175.1552293578
163.652,163.652,120.111559633
86.986,86.986,63.8429357798
53.652,53.652,39.3776146789
305.316,305.316,224.0851376147
1927.7073763593,171.989,1414.8311019151
1874.4856666667,130.319,1375.7692966361
911.9817266495,20.319,669.3443865318
402.4853333333,53.652,295.4020795107
171.986,171.986,126.2282568807
368.656,368.656,270.5732110092
149.58,149.58,109.7834862385
86.986,86.986,63.8429357798
130.319,130.319,95.6469724771
178.652,178.652,131.120733945
208.652,208.652,153.1390825688
86.986,86.986,63.8429357798
90.319,90.319,66.2891743119
596.989,596.989,438.1570642202
367.173,367.173,269.4847706422
190.319,190.319,139.6836697248
190.319,190.319,139.6836697248
226.986,226.986,166.5952293578
321.2509,321.2509,235.7804770642
281.458,281.458,206.5746788991
208.652,208.652,153.1390825688
180.322,180.322,132.3464220183
116.985,116.985,85.8605504587
93.652,93.652,68.735412844
130.319,130.319,95.6469724771
241.986,241.986,177.6044036697
186.989,186.989,137.2396330275
210.319,210.319,154.3625688073
123.653,123.653,90.7544954128
130.319,130.319,95.6469724771
76.1066820646,71.986,55.8581152768
175.319,175.319,128.6744954128
175.319,175.319,128.6744954128
163.8325224272,90.319,120.2440531576
316.982,316.982,232.6473394495
168.164,168.164,123.4231192661
83.845,83.845,61.5376146789
196.494,196.494,144.2157798165
175.319,175.319,128.6744954128
1852.8186666667,108.652,1359.866911315
188.232,188.232,138.1519266055
161.355608604,91.912,118.4261347552
170.853,170.853,125.3966972477
20.319,20.319,14.9130275229
175.319,175.319,128.6744954128
315.316,315.316,231.424587156
196.986,196.986,144.5768807339
20.319,20.319,14.9130275229
301.7052227123,276.986,221.4350258439
180.322,180.322,132.3464220183
1831.1526666667,86.986,1343.9652599388
156.982,156.982,115.216146789
211.989,211.989,155.5882568807
215.322,215.322,158.0344954128
123.653,123.653,90.7544954128
53.652,53.652,39.3776146789
210.319,210.319,154.3625688073
156.982,156.982,115.216146789
242.752,242.752,178.1666055046
211.468,211.468,155.2058715596
91.086,91.086,66.8521100917
116.985,116.985,85.8605504587
213.656,213.656,156.8117431193
257.19,257.19,188.7633027523
376.8534038438,231.458,276.5896541973
1882.0875666667,137.9209,1381.3486727829
1941.9056666667,197.739,1425.2518654434
162.024,162.024,118.9166972477
1531.99,1531.99,1124.3963302752
2395.319,2395.319,1758.032293578
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
160.319,160.319,117.6653211009
351.986,351.986,258.3383486239
1464.055,1464.055,1074.5357798165
269.54,269.54,197.8275229358
154.1694,154.1694,113.151853211
110.519,110.519,81.1148623853
281.982,281.982,206.959266055
190.316,190.316,139.6814678899
96.4475,96.4475,70.7871559633
96.002,96.002,70.4601834862
63.652,63.652,46.7170642202
328.649,328.649,241.2102752294
625.319,625.319,458.9497247706
523.649,523.649,384.3295412844
293.652,293.652,215.5244036697
164.8730932227,150.319,121.0077748424
254.519,254.519,186.8029357798
206.448,206.448,151.5214678899
241.986,241.986,177.6044036697
196.986,196.986,144.5768807339
130.319,130.319,95.6469724771
86.986,86.986,63.8429357798
1831.1526666667,86.986,1343.9652599388
146.989,146.989,107.8818348624
375.0524196897,350.319,275.2678309649
2029.4856666667,285.319,1489.530764526
1882.8196666667,138.653,1381.8859938838
382.890746671,20.319,281.0207315016
472.4863333333,123.653,346.7789602446
130.319,130.319,95.6469724771
83.652,83.652,61.3959633028
528.649,528.649,387.999266055
338.649,338.649,248.5497247706
378.659,378.659,277.9148623853
223.652,223.652,164.1482568807
150.319,150.319,110.3258715596
169.4920405937,166.982,124.3978279587
220.203,220.203,161.6168807339
256.873,256.873,188.5306422018
130.319,130.319,95.6469724771
243.652,243.652,178.8271559633
150.319,150.319,110.3258715596
53.652,53.652,39.3776146789
20.319,20.319,14.9130275229
71.986,71.986,52.8337614679
281.982,281.982,206.959266055
145.8354,145.8354,107.0351559633
53.652,53.652,39.3776146789
180.322,180.322,132.3464220183
230.923,230.923,169.4847706422
1775.842,1775.842,1303.3702752294
1142.019,1142.019,838.1790825688
472.4653417333,447.512,346.7635535657
444.176,444.176,326.000733945
302.512,302.512,222.0271559633
455.459,455.459,334.2818348624
207.439,207.439,152.2488073395
591.912,591.912,434.4308256881
311.242,311.242,228.4344954128
181.319,181.319,133.0781651376
240.319,240.319,176.3809174312
223.652,223.652,164.1482568807
290.322,290.322,213.0803669725
361.0297531698,310.055,264.9759656292
218.652,218.652,160.4785321101
261.989,261.989,192.2855045872
276.986,276.986,203.2924770642
145.319,145.319,106.656146789
233.649,233.649,171.4855045872
1834.4856666667,90.319,1346.411498471
53.652,53.652,39.3776146789
75.6520286007,56.986,55.5244246611
289.533,289.533,212.5012844037
481.979,481.979,353.7460550459
285.3652972783,261.989,209.4424200208
954.2750857378,83.652,700.3853840278
2048.8084381011,86.986,1503.7126151201
1801.9056666667,57.739,1322.4995718655
1905.2356666667,161.069,1398.3381039755
1986.1526666667,241.986,1457.7267278288
130.319,130.319,95.6469724771
56.986,56.986,41.824587156
246.982,246.982,181.2711926606
310.319,310.319,227.7570642202
1331.989,1331.989,977.6066055046
1878.649,1878.649,1378.8249541284
105.319,105.319,77.2983486239
56.986,56.986,41.824587156
196.986,196.986,144.5768807339
1386.952,1386.952,1017.9464220184
86.986,86.986,63.8429357798
168.652,168.652,123.7812844037
374.301,374.301,274.7163302752
429.899,429.899,315.5222018349
289.5799211792,268.129,212.5357219664
229.626,229.626,168.5328440367
177.619,177.619,130.3625688073
1569.439,1569.439,1151.8818348624
1536.3322112032,1015.202,1127.5832742776
2219.3726666667,475.206,1628.8973700306
2210.0056666667,465.839,1622.0225076453
2921.5056666667,1177.339,2144.2243425077
2277.649,2277.649,1671.6689908257
1886.346,1886.346,1384.4741284404
300.996,300.996,220.9144954128
318.6078795319,280.999,233.840645528
380.912,380.912,279.568440367
315.316,315.316,231.424587156
20.319,20.319,14.9130275229
345.256,345.256,253.3988990826
34.58,34.58,25.3798165138
34.58,34.58,25.3798165138
20.319,20.319,14.9130275229
351.986,351.986,258.3383486239
263.656,263.656,193.5089908257
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
126.985,126.985,93.2
1946.9086666667,202.742,1428.9237920489
2109.4856666667,365.319,1548.2463608563
1708.3193169566,338.649,1253.8123427205
584.1493333333,235.316,428.7334556575
150.319,150.319,110.3258715596
290.322,290.322,213.0803669725
260.319,260.319,191.0598165138
63.652,63.652,46.7170642202
20.319,20.319,14.9130275229
261.989,261.989,192.2855045872
196.41,196.41,144.1541284404
93.077,93.077,68.3133944954
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
130.319,130.319,95.6469724771
245.322,245.322,180.0528440367
398.652,398.652,292.5886238532
167.162,167.162,122.687706422
137.516,137.516,100.9291743119
104.182,104.182,76.463853211
229.016,229.016,168.0851376147
416.172,416.172,305.4473394495
552.836,552.836,405.7511926606
566.169,566.169,415.5368807339
397.6398197253,363.406,291.8457392479
177.852,177.852,130.5335779817
177.852,177.852,130.5335779817
428.495069019,298.456,314.4917937754
526.789,526.789,386.6341284404
607.696,607.696,446.015412844
207.852,207.852,152.5519266055
144.519,144.519,106.0689908257
277.849,277.849,203.9258715596
138.653,138.653,101.7636697248
2251.986,2251.986,1652.8337614679
315.319,315.319,231.4267889908
299.0198128612,293.656,219.4640828339
100.319,100.319,73.6286238532
3475.9986666667,1731.832,2551.1916819572
