Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
0,0,0,0,2817.61
15.24,15.82,16.17,5.73,2817.61
33.6,42.46,25.65,32.36,2817.61
57.52,86.08,50.9,83.05,2817.61
98.62,149.47,119.18,152.88,2817.61
156.41,242.49,177.35,241.48,2817.61
232.07,347.59,303.55,352.66,2817.61
323.38,477.77,390.81,449.56,2817.61
429.87,598.49,490.42,561.19,2817.61
539.15,694.48,648.62,657.02,2817.61
633.52,785.26,733.46,754.91,2817.61
729.16,872.1,845.67,840.91,2817.61
823.48,937.7,924.5,923.97,2817.61
908.94,990.65,1010.28,986.38,2817.61
985.32,1047.07,1085.36,994.82,2817.61
1067.47,1100.04,1074.76,992.98,2817.61
1144.11,1163.76,1139.75,991.37,2817.61
1224.36,1229.29,1206.49,1002.52,2817.61
1302.12,1296.8,1275.15,1049.52,2817.61
1347.47,1351.06,1120.78,1106.41,2817.61
1384.04,1397.23,1178.41,1133.06,2817.61
1417.49,1431.14,1223.22,1153.06,2817.61
1453.36,1459.49,1261.93,1172.49,2817.61
1483.12,1487.65,1192.21,1148.33,2817.61
1508.37,1518.76,1238.02,1206.19,2817.61
1529.63,1543.78,1277.01,1234.84,2817.61
1546.58,1562.01,1308.52,1279.34,2817.61
1559.09,1574.57,1333.69,1249.83,2817.61
1562.4,1582.02,1324.85,1217.55,2817.61
1561.15,1584.64,1340.26,1238.67,2817.61
1554.93,1578.5,1346.28,1210.09,2817.61
1543.92,1568.08,1347.42,1198.73,2817.61
1530.09,1558.88,1349.2,1164.08,2817.61
1510.63,1544.11,1228,1162.16,2817.61
1483.48,1523.73,1223.34,1185.06,2817.61
1454.6,1500.49,1215.05,1185.02,2817.61
1417.36,1469.33,1198.09,1188.56,2817.61
1376.88,1427.48,1172.74,1217.31,2817.61
1308.91,1359.53,1117.46,1224.73,2817.61
1227.88,1281.78,1051.75,1233.57,2817.61
1143.64,1202.2,983.61,1183.43,2817.61
1066.79,1128.38,920.66,1128.67,2817.61
991.94,1054.44,1064.14,1056.48,2817.61
920.37,980.02,989.23,1005,2817.61
822.41,878.03,886.77,920.12,2817.61
725.98,778.99,786.24,845.71,2817.61
629.5,683.14,688.06,727.13,2817.61
529.29,579.66,645.5,629.17,2817.61
401.3,437.43,484.35,533.94,2817.61
289.72,308.08,337.79,430.02,2817.61
196.35,208.57,222.68,324.03,2817.61
125.34,132.63,185.97,236.56,2817.61
73.42,78.45,95.3,158.07,2817.61
42.07,44.35,44.36,93.21,2817.61
23.36,24.59,23.89,42.07,2817.61
4.58,4.95,11.96,8.26,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0.16,0.19,0.16,0.14,2817.61
17.24,19.43,17,12.73,2817.61
42.34,51.93,34.82,52.65,2817.61
88.05,113.55,56.04,115.9,2817.61
151.76,186.66,157.53,196.65,2817.61
244.94,280.63,228.69,289.74,2817.61
345.57,387.16,379.97,400.87,2817.61
467.55,511.45,517.81,525.45,2817.61
601.48,660.77,660.18,654.25,2817.61
710.23,783.76,786.68,786.01,2817.61
827.53,895.1,898.66,926.84,2817.61
955.77,1011.43,1020.71,1062.99,2817.61
1085.31,1130.58,1147.31,1196.61,2817.61
1192.65,1223.67,1289.24,1328.38,2817.61
1294.74,1324.16,1386.73,1450.93,2817.61
1403.36,1430.86,1491.5,1561.19,2817.61
1516.89,1532.44,1596.66,1662.46,2817.61
1643.91,1644.23,1763.63,1755.62,2817.61
1767.17,1763.43,1879.53,1842.85,2817.61
1824.71,1821.32,1935.09,1917.91,2817.61
1865.29,1861.4,1973.13,1990.12,2817.61
1903.57,1898.8,2024.15,2046.7,2817.61
1944.73,1943.91,2063.26,2096.17,2817.61
1982.11,1984.85,2098.51,2134.57,2817.61
2004.24,2004.19,2112.41,2171,2817.61
2021.23,2019.34,2122.37,2189.1,2817.61
2034.06,2030.85,2195.9,2198.31,2817.61
2041.89,2037.38,2194.41,2209.69,2817.61
2040.4,2035.11,2184.49,2205.53,2817.61
2034.84,2028.69,2170.79,2195.64,2817.61
2024.65,2018.12,2186.49,2181.04,2817.61
2009.88,2003.32,2163.44,2155.05,2817.61
1989.59,1982.72,2135,2120.43,2817.61
1961.52,1954.07,2098.89,2080.27,2817.61
1925.42,1917.49,2055.19,2029.41,2817.61
1889.42,1882.52,2014.44,1975.67,2817.61
1842.31,1836.16,1961.61,1910.65,2817.61
1791.15,1783.7,1902.98,1832.98,2817.61
1686.78,1678.86,1792.2,1753.38,2817.61
1555.48,1548.94,1608.07,1658.66,2817.61
1430.3,1424.68,1480.78,1555.1,2817.61
1322.15,1317.14,1370.39,1450.48,2817.61
1220.52,1215.64,1266.18,1337.63,2817.61
1124.49,1120.13,1256.56,1216.99,2817.61
993.73,997.21,1119.07,1086.98,2817.61
859.84,869.86,979.67,958.67,2817.61
742.18,757.27,826.01,829.59,2817.61
621.69,639.27,673.01,702.23,2817.61
517.43,549.95,540.07,579.21,2817.61
391.07,427.53,371.5,453.39,2817.61
299.1,333.38,239.39,341.34,2817.61
209.94,237.31,136.21,242.82,2817.61
137.49,154.2,144.12,162.26,2817.61
85.42,95.29,62.78,97.26,2817.61
37.11,39.78,24.62,46.69,2817.61
6.5,6.54,6.31,12.72,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
1.55,1.55,1.58,0.53,2817.61
19.88,20.02,19.19,12.89,2817.61
37.91,38.39,37.97,55.92,2817.61
65.1,64.93,79.6,127.59,2817.61
113.61,113.27,126.43,215.54,2817.61
185.33,184.87,270.89,320.34,2817.61
280.1,280.68,359.91,440.81,2817.61
408.68,412.97,482.44,556.54,2817.61
543.92,552.29,670.28,665.95,2817.61
672.65,681.36,789.63,771.1,2817.61
782.38,790.07,888.12,894.89,2817.61
892.48,902.69,968.78,1001.37,2817.61
1003.41,1010.32,1073.13,1123.09,2817.61
1106.98,1109.6,1169.29,1215.67,2817.61
1200.18,1196.51,1253.23,1306.08,2817.61
1289.65,1281.32,1369.75,1397.63,2817.61
1377.63,1359.71,1443.75,1484.93,2817.61
1471.63,1438.91,1518.78,1561.93,2817.61
1574.5,1520.46,1596.37,1579.33,2817.61
1665.93,1593.65,1633.82,1592.11,2817.61
1729.96,1676.99,1715.16,1637.33,2817.61
1780.69,1747.83,1784.11,1709.89,2817.61
1817.45,1796.15,1830.62,1817.83,2817.61
1847.39,1839.81,1872.57,1940.22,2817.61
1887.15,1879.03,1888.06,2022.02,2817.61
1911.88,1910.02,1918.59,2087.98,2817.61
1930.53,1929.07,1937.21,2124.25,2817.61
1944.17,1938.67,1946.41,2163,2817.61
1950.3,1931.99,2148.35,2173.33,2817.61
1951.22,1919.34,2124.93,2168.72,2817.61
1945.45,1898.03,2093.4,2182.17,2817.61
1934.55,1871.59,2057.23,2158.45,2817.61
1920.38,1856.5,2143.49,2136.98,2817.61
1900.33,1831.44,2104.15,2082.7,2817.61
1872.36,1790.68,2049.81,2034.55,2817.61
1837.53,1746.43,1992.64,1967.64,2817.61
1784.26,1692.74,1926.26,1884.33,2817.61
1711.48,1599.96,1821.89,1731.52,2817.61
1606.5,1486.11,1697.03,1604.49,2817.61
1488.51,1381.35,1581.8,1417.88,2817.61
1375.51,1276.68,1467.15,1211.74,2817.61
1274.87,1178.23,1219.88,1006.11,2817.61
1178.17,1076.52,1116.1,847.78,2817.61
1080,963.17,1000.77,717.37,2817.61
948.45,844.91,876.13,582.68,2817.61
820.82,736.45,490.48,460.05,2817.61
702.96,632.95,399.41,358.36,2817.61
574.35,518.8,352.41,288.86,2817.61
440.89,391.53,286.09,231.59,2817.61
311.49,285.29,235.35,171.43,2817.61
211.53,200.46,128.41,124.29,2817.61
133.05,130.64,96.56,84.17,2817.61
79.27,81.15,81.16,52.42,2817.61
46.65,49.23,49.23,26.59,2817.61
27.22,28.9,21.95,9.73,2817.61
8.74,9.37,6.42,1.82,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
3.58,3.43,3.53,1.05,2817.61
23.76,22.42,22.5,14.94,2817.61
43.3,41.65,33.86,53.72,2817.61
70.33,66.99,59.66,116.62,2817.61
117.79,113.65,123.76,198.78,2817.61
183.71,179.34,188.37,291.64,2817.61
267.62,264.47,341.75,390.43,2817.61
374.67,375.38,448.32,481.87,2817.61
497.84,491.92,579.91,556.36,2817.61
614.01,596.5,679.57,632.03,2817.61
710.1,688,767.23,715.09,2817.61
807.74,768.5,794.71,794.53,2817.61
897.69,829.03,853.92,838.37,2817.61
982.55,885.12,908.75,920.28,2817.61
1052.84,935.94,958.39,1017.26,2817.61
1123.84,976.09,1058.63,1087.8,2817.61
1182.9,1008.84,1087.29,1190.93,2817.61
1243.02,1037.68,1112.24,1250.91,2817.61
1303.11,1062.86,1133.72,1344.6,2817.61
1356.11,1083.05,1351.39,1420.04,2817.61
1387.26,1114.19,1369.19,1470.49,2817.61
1404.67,1142.98,1385.32,1476.72,2817.61
1411.47,1168.03,1398.33,1563.42,2817.61
1413.27,1190.25,1409.12,1538.73,2817.61
1392.36,1214.11,1544.74,1497.57,2817.61
1369.07,1236.89,1551.11,1492.05,2817.61
1344.95,1259.09,1557.7,1483.95,2817.61
1316.85,1275.63,1559.41,1559.75,2817.61
1305.94,1289.4,1559.07,1456.86,2817.61
1286.47,1298.82,1556.13,1460.75,2817.61
1271.59,1308.81,1553.31,1462.38,2817.61
1255,1309.51,1541.84,1443.98,2817.61
1245.19,1288.15,1508.92,1463.79,2817.61
1235.84,1263.43,1462.61,1493.15,2817.61
1223.55,1235.9,1425.18,1474.33,2817.61
1208.87,1204.16,1384.02,1499.37,2817.61
1178.94,1160.4,1331.33,1456.51,2817.61
1143.33,1116.19,1278.63,1396.01,2817.61
1106.04,1066.63,1358.47,1298.62,2817.61
1063.61,1015.46,1292.79,1219.02,2817.61
1009.12,955.75,1219.29,1120.96,2817.61
953.49,898.17,1148.6,1004.04,2817.61
896.29,835.68,946.26,950.26,2817.61
831.36,767.22,872.29,871.67,2817.61
741.84,684.53,784.36,814.03,2817.61
658.11,605.94,688.9,698.92,2817.61
571.24,527.88,584.19,609.74,2817.61
474.23,436.1,521.84,525.2,2817.61
368.18,342.98,401.17,439.05,2817.61
277.08,263.63,296.8,373.68,2817.61
200.78,196.54,207.01,294.93,2817.61
135.96,138,210.09,221.7,2817.61
85.06,89.3,123.51,149.49,2817.61
51.97,54.2,54.21,97.37,2817.61
31.19,32.18,31.74,47.54,2817.61
11.66,12.02,11.74,13.85,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
3.79,5.31,5.24,0.57,2817.61
17.56,22.98,23.24,9.91,2817.61
31.47,41.01,27.91,37.54,2817.61
49.08,64.96,51.53,79.66,2817.61
85,111.02,107.48,129.38,2817.61
137.79,177.77,174.55,191.91,2817.61
206.69,265.35,277.33,253.32,2817.61
293,381.18,383.45,327.38,2817.61
384.83,506.98,448.55,406.66,2817.61
465.92,626.34,563.66,493.15,2817.61
545.33,731.25,664.86,588.42,2817.61
623.68,834.42,789.07,676.17,2817.61
689.81,948.24,787.11,807.28,2817.61
752.09,1057.91,904.8,917.09,2817.61
808.2,1155.78,1010.29,1067.15,2817.61
859.78,1253.83,1115.58,1196.59,2817.61
912.87,1337.43,1265.64,1293.92,2817.61
963.71,1427.96,1359.75,1380.5,2817.61
1012.83,1523.32,1458.5,1509.23,2817.61
1057.16,1602.34,1540.75,1543.06,2817.61
1109,1656.5,1604.16,1600.09,2817.61
1159.33,1697.7,1647.97,1606.94,2817.61
1208.12,1730.81,1683.56,1634.18,2817.61
1252.37,1758.46,1713.55,1572.76,2817.61
1319.01,1774.78,1732.1,1589.93,2817.61
1380.86,1785.51,1615.98,1607.99,2817.61
1443.3,1787.35,1626.24,1617.71,2817.61
1498.39,1780.66,1627.54,1677.61,2817.61
1546.65,1774.6,1629.1,1735.09,2817.61
1590.28,1756.97,1618.72,1784.41,2817.61
1635.48,1734.75,1712.11,1816.28,2817.61
1670.51,1705.71,1684.21,1816.45,2817.61
1674.43,1696.9,1676.47,1805.34,2817.61
1670.88,1682.8,1663.39,1852.07,2817.61
1662.12,1662.35,1816.51,1862.13,2817.61
1642.96,1633.47,1779.98,1823.1,2817.61
1574.25,1582.14,1721.35,1794.65,2817.61
1482.14,1510.8,1643.1,1772.58,2817.61
1373.29,1426.39,1552.12,1702.28,2817.61
1270.61,1343.08,1590.09,1622.57,2817.61
1160.48,1254.23,1488.96,1519.11,2817.61
1052.24,1169.07,1392.12,1403.79,2817.61
948.67,1081.92,1293.88,1297.08,2817.61
842.27,987.83,1196.27,1193.03,2817.61
734.96,872.01,1070.08,1073.72,2817.61
636.47,765.8,953.9,952.58,2817.61
534.66,664.61,798.67,829.94,2817.61
432.45,555.97,640.87,703.94,2817.61
338.69,426.12,566.4,568.77,2817.61
251.62,306.41,401.6,450.7,2817.61
177.71,212.89,267.14,337.32,2817.61
116.85,139.36,156.5,238.71,2817.61
75.42,85.52,147.62,158.55,2817.61
49.23,51.73,70.78,97.15,2817.61
30.06,31.66,31.06,48.58,2817.61
12.56,12.96,12.79,16.69,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
5.95,5.11,5.31,0.55,2817.61
18.31,16.61,12.32,6.67,2817.61
30.78,28.06,18.47,26.16,2817.61
46.45,42.31,33.57,54.25,2817.61
78.79,74.68,85.61,91.43,2817.61
125.58,119.5,131.6,138.72,2817.61
186.76,175.21,198.57,186.71,2817.61
262.81,240.4,271.56,232.53,2817.61
352.05,313.59,320.17,291.36,2817.61
429.08,386.51,398.94,365.03,2817.61
507.45,456.31,472.48,445.56,2817.61
582.68,524.43,508.83,502.27,2817.61
653.97,595.72,580.91,563.93,2817.61
724.84,670.28,656.21,648.73,2817.61
794.87,743.31,729.95,717.18,2817.61
860.21,815.5,792.24,812.22,2817.61
909.96,905.82,883.72,920.18,2817.61
957.89,995.38,974.38,1029.35,2817.61
1003.68,1082.2,1062.24,1110.15,2817.61
1048.37,1171.89,1197.37,1189.06,2817.61
1060.96,1264.96,1289.18,1273.3,2817.61
1068.71,1361.64,1384.67,1336.61,2817.61
1071.59,1453.26,1475.16,1350.28,2817.61
1069.8,1538.59,1454.54,1380.21,2817.61
1048.78,1556.53,1476.66,1305.96,2817.61
1023.84,1570.19,1494.31,1227.32,2817.61
995.43,1571.82,1499.71,1110.92,2817.61
964.45,1567.07,1498.56,1063.09,2817.61
960.45,1531.46,1124,1032.37,2817.61
948.95,1491.97,1104.78,992.76,2817.61
934.21,1448.17,1080.25,952.09,2817.61
917.6,1397.92,1048.32,955.55,2817.61
922.72,1335.67,898.71,990.63,2817.61
925.12,1273.21,857.99,984.07,2817.61
921.04,1208.84,814.29,974.97,2817.61
913.02,1138.56,763.64,988.14,2817.61
893.73,1074.87,870.34,997.25,2817.61
871.78,1012.44,818.08,976.91,2817.61
848.4,949.02,764.33,925.04,2817.61
821.4,885.25,709.75,884,2817.61
779.69,840.86,834.12,846.92,2817.61
731.49,794.98,788.58,785.9,2817.61
681.5,744.72,738.62,710.57,2817.61
630.66,688.83,683.04,641.99,2817.61
564.24,618.3,591.89,575.05,2817.61
497.09,546.41,521.31,503.77,2817.61
429.23,471.82,450.96,427.74,2817.61
358.93,390.95,376.8,364.67,2817.61
291.02,314.8,294.01,305.2,2817.61
231.46,248.93,234.11,254.8,2817.61
177.93,190.68,181.3,200.3,2817.61
129.61,137.98,133.54,150.25,2817.61
88.41,93.83,103.01,103.01,2817.61
56.72,60.14,63.89,62.39,2817.61
34.62,36.65,34.86,33.79,2817.61
15.55,16.53,15.61,13.5,2817.61
0.09,0.1,0,0.18,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
11.36,11.67,11.57,1.91,2817.61
28.54,29.27,20.07,18.66,2817.61
47.89,49.12,38.07,65.29,2817.61
73.66,75.37,65.02,130.08,2817.61
123.38,126.26,177.8,205.85,2817.61
194.64,198.53,247.37,294.9,2817.61
289.19,293.84,366.55,400.06,2817.61
414.99,422.4,490.41,515.08,2817.61
546.27,554.44,637.36,617.59,2817.61
661.54,675.99,754.46,737.67,2817.61
765.96,781.15,854.17,879.31,2817.61
872.97,888.32,970.57,1014.97,2817.61
986.16,991.7,1069.86,1157.07,2817.61
1086.51,1085.38,1159.66,1271.96,2817.61
1177.41,1166.72,1237.32,1386.7,2817.61
1270.58,1246.62,1439.45,1463.25,2817.61
1359.14,1313.92,1497.16,1543.6,2817.61
1454.16,1382.89,1557.02,1586.08,2817.61
1553.92,1452.56,1618.04,1630.34,2817.61
1644.59,1520.49,1670.45,1652.35,2817.61
1705.11,1575.36,1662.12,1338.58,2817.61
1752.62,1618.68,1705.32,1452.19,2817.61
1789.61,1657.21,1758.12,2380.99,2817.61
1820.36,1689.02,1784.56,1677.92,2817.61
1791.21,1677.2,1768,1808.97,2817.61
1756.32,1652.7,1561.77,1587.81,2817.61
1721.05,1624.33,1678.92,1750,2817.61
1679.6,1593.61,1645.5,1644.69,2817.61
1628.77,1558.25,1607.57,1726.06,2817.61
1553.66,1515.52,1681.03,1663.64,2817.61
1483.39,1471.24,1628.53,1510.33,2817.61
1412.63,1422.35,1571.84,1311.58,2817.61
1356.74,1364.92,1717.79,1193.36,2817.61
1294.39,1304.86,1640.14,1078.59,2817.61
1233.77,1243.76,1220.95,990.6,2817.61
1170.5,1182.17,1010.56,855.85,2817.61
1073.94,1105.1,883.41,780.64,2817.61
980.72,1028.69,738.88,697.43,2817.61
895.06,953.61,649.58,631.17,2817.61
803.37,875.77,586.86,609.07,2817.61
746.12,796.91,541.28,551.47,2817.61
687.05,718.15,475.23,479.06,2817.61
628.81,642.46,411.63,400.05,2817.61
569.97,566.32,340.2,342.12,2817.61
490.91,494.64,279.79,293.67,2817.61
412.7,424.31,220.17,246.23,2817.61
340.53,351.96,182.31,199.58,2817.61
276.78,285.73,124.77,157.73,2817.61
224.32,237.97,123.27,123.86,2817.61
176.08,193.94,121.33,101.82,2817.61
132.28,151.67,117.17,78.61,2817.61
93.74,111.18,62.14,56.86,2817.61
66.32,76.94,49.02,38.91,2817.61
44.8,51.01,41.51,23.44,2817.61
28.24,31.95,31.36,10.98,2817.61
13.09,14.85,8.03,3.02,2817.61
0.49,0.46,0.59,0.09,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
10.93,15.35,12.1,2.16,2817.61
25.33,34.96,18.18,14.97,2817.61
40.72,56.13,31.58,41.31,2817.61
60.91,83.59,52.66,75.74,2817.61
97.27,133.93,113.63,111.87,2817.61
142.44,198.2,176.37,156.97,2817.61
194.33,280.11,222.56,211.08,2817.61
252.7,382.29,300.49,259.59,2817.61
322.79,491.21,346.5,329.91,2817.61
396.14,585.63,428.92,397.3,2817.61
476.21,680.39,509.84,494.09,2817.61
557.11,767.88,669.02,611.02,2817.61
642.03,859.78,689.23,758.61,2817.61
727.58,944.82,782.75,903.94,2817.61
814.39,1023.18,869.17,1037.28,2817.61
902.36,1099.73,953.39,1182.55,2817.61
976.45,1173.03,1171.6,1320.66,2817.61
1048.25,1245.78,1244.42,1444.51,2817.61
1124.25,1316.41,1315.12,1544.35,2817.61
1203.86,1387.96,1386.74,1647.05,2817.61
1265.83,1453.61,1647.59,1733.35,2817.61
1324.64,1520.55,1704.88,1746.16,2817.61
1376.98,1586.18,1761.35,1800.41,2817.61
1422.92,1634.56,1801.03,1838.43,2817.61
1459.03,1656.62,1860.47,1883.53,2817.61
1489.08,1670.6,1864.34,1836.28,2817.61
1512.65,1676.28,1860.39,1774.54,2817.61
1528.84,1674.23,1849.19,1736.52,2817.61
1530.13,1657.06,1823.32,1671.76,2817.61
1522.39,1632.24,1687.08,1584.33,2817.61
1510,1600.38,1652.49,1469.88,2817.61
1492.61,1563.53,1613.05,1369.41,2817.61
1488.44,1538.46,1585.52,1298.21,2817.61
1480.4,1504.59,1275.35,1243.01,2817.61
1465.06,1467.26,1249.43,1164.91,2817.61
1442.31,1424.49,1217.5,1068.16,2817.61
1374.58,1369.32,1172.62,959.28,2817.61
1294.68,1308.29,919.1,870.47,2817.61
1216.91,1247.33,877.5,784.84,2817.61
1143.88,1187.39,835.96,753.47,2817.61
1071.75,1109.14,775.19,746.27,2817.61
999.4,1026.84,683.38,733.34,2817.61
927.27,947.03,620.65,740.36,2817.61
849.04,861.36,551.22,717.63,2817.61
754.48,771.64,476.9,678.54,2817.61
663.97,685.59,441.06,619.75,2817.61
572.16,596.84,511.76,537.2,2817.61
471.29,496.59,425.88,476.76,2817.61
370.6,387.72,339.73,404.8,2817.61
283.41,296.84,269.48,343.62,2817.61
209.84,218.16,255.73,276,2817.61
145.95,151.45,175.25,210.54,2817.61
94.56,102.53,113.83,146.74,2817.61
60.75,68.24,65.44,98.93,2817.61
38.58,43.76,42.04,57.18,2817.61
19.35,21.94,21.15,23.85,2817.61
1.33,1.45,1.43,1.11,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
0,0,0,0,2817.61
